id,male,female
1914094,1,0
44438,0,1
1937827,1,0
1559913,0,1
1921898,1,1
1265,3,1
1891101,1,0
3725,0,2
3459017,4,1
3459110,10,0
1897308,0,1
1871,3,0
51540,2,2
1908791,1,0
1941412,1,0
1939957,1,0
957696,1,0
797436,1,5
27199,0,2
68514,1,0
18124,3,0
7858,1,5
99607,1,0
38880,3,0
1888920,0,1
572855,1,1
69703,0,1
2974517,0,1
127082,1,1
1924507,1,0
1889933,4,0
117731,6,0
3416369,8,0
1208542,1,0
1559004,1,0
141078,1,0
54237,1,2
53343,2,0
18010,1,0
27447,1,0
1558766,1,0
1556850,2,0
32387,2,0
3460072,2,3
1900582,0,2
1923981,0,6
6975,0,3
35034,0,5
9455,0,1
1887339,0,1
41543,0,1
54576,0,2
3461338,1,0
3460474,0,2
1215477,0,2
1194212,6,0
759377,7,4
3150726,1,2
42563,0,1
41660,0,1
41136,0,1
24352,0,1
3459863,1,0
57323,2,0
3735,1,0
3467457,2,0
1919498,1,0
1922536,0,1
1354,9,0
2617,2,0
1906470,1,0
529122,2,0
16405,6,0
3269525,1,0
179514,3,0
27711,0,1
24517,0,5
4687,10,1
3453424,0,1
127203,2,0
129599,1,0
6272,1,0
112233,0,2
39038,0,1
15611,0,1
23641,1,0
29851,0,2
41526,4,1
55499,2,1
3425453,3,0
1936285,2,0
3418453,7,1
1557380,1,0
3397333,2,0
2168,2,1
13857,0,2
1196309,0,5
27742,0,1
3427495,2,0
3788,1,0
1919163,1,0
79902,1,0
17622,3,0
1930529,1,0
1914408,1,0
17740,1,0
1199744,1,0
1941408,0,1
3428355,0,2
1893022,0,1
1208583,11,0
1744,2,0
13901,1,2
60972,16,4
29528,0,1
68869,1,0
55097,2,0
9049,0,2
31002,0,3
81865,0,1
4423,0,2
1559257,0,2
44771,0,1
4503,0,1
1960041,0,3
1902041,0,4
2916981,1,0
23502,3,0
85224,1,0
3408623,2,0
1904771,0,3
3459998,0,1
64239,4,0
23308,2,1
37624,1,0
33681,1,0
118090,1,0
1937141,1,1
53085,3,3
1909533,0,1
102964,2,1
23091,0,1
42649,0,1
17312,0,1
1895570,0,2
1940564,0,2
3449076,0,60
3455398,0,1
1957408,1,2
1892565,0,1
36566,1,0
773819,1,0
13636,1,0
1900286,0,2
39108,1,0
3455606,12,0
102950,0,3
2657607,0,1
31448,0,2
27476,0,1
37291,0,1
67021,1,1
1912494,3,0
3676005,1,0
1561006,0,2
1911349,0,1
1957873,0,1
314394,0,1
19134,0,1
1958907,0,1
1953587,0,1
19635,0,1
53232,0,7
1923926,0,2
1900610,0,2
69056,1,0
18895,0,2
1922600,0,1
3115314,0,3
1890061,7,1
1914647,0,1
54253,0,1
1894713,8,1
23616,2,0
416528,1,0
23440,1,0
3007699,1,0
3420436,2,0
1941637,1,3
27133,1,0
125027,0,1
125828,0,1
26944,1,1
3453864,0,1
64777,1,0
6456,1,1
1195008,1,0
55038,0,2
24562,0,2
32323,1,3
32045,1,2
3420249,0,3
3817,0,2
18168,2,1
34216,0,7
33677,0,7
38028,0,14
68744,0,24
37713,0,2
54394,14,7
57720,1,0
1925562,0,3
53324,0,1
1903294,2,0
1953380,2,0
119141,2,0
32233,1,0
3418462,3,0
52407,0,7
1939098,2,0
131226,1,0
39202,0,2
4820,1,0
1555453,0,3
128663,0,2
1936041,0,2
52858,0,3
66451,6,0
1889784,3,0
27056,2,0
1915025,0,1
82593,0,1
39685,1,0
4198040,1,0
1914676,0,1
1199722,1,1
1890109,0,1
1940544,2,0
55439,2,2
1920434,2,0
34742,0,4
25535,0,61
1714,1,1
1901828,0,1
1891533,1,1
58278,2,0
126721,1,1
23696,2,0
53174,0,10
1212990,1,0
52415,7,0
953712,2,0
38212,0,1
13851,4,1
1198128,1,0
33939,6,17
60587,1,0
126528,2,1
1890673,2,2
198444,0,3
1893724,0,1
56994,0,1
3461066,1,0
51320,0,1
32370,1,1
16426,1,5
1902438,0,2
3175246,0,1
62669,0,2
10954,1,0
1204557,0,1
1903556,1,0
1901588,1,0
59315,1,0
3693,1,0
1887945,1,0
3409973,0,1
1905775,0,1
3466528,0,1
1890255,0,2
33736,5,0
122114,2,0
113978,1,0
100395,0,3
416706,0,2
1582165,0,1
3453230,2,0
54852,0,2
53479,0,4
37575,0,16
1948694,5,0
1952040,1,0
1195452,1,0
52517,0,1
1201917,2,1
36026,0,1
3416989,1,0
10387,0,2
1910732,0,1
3460226,0,1
7027,2,0
3529,1,0
117723,2,0
3459192,2,1
1903538,0,2
1903540,0,4
29699,2,0
27163,1,0
27086,2,0
32063,1,4
29600,2,2
51386,0,1
58905,1,0
40264,0,3
17839,0,4
1936427,0,1
38971,5,1
16942,0,1
28126,0,2
84238,0,1
1903034,0,2
130426,0,2
3410312,1,0
1942249,1,0
1896273,1,0
1905206,1,0
3416216,0,1
1926354,1,0
1926977,0,1
1898570,0,1
1914882,0,2
1926462,0,2
1920752,0,2
1892500,1,5
3251084,1,0
1957398,3,0
1958849,0,1
3460701,0,1
3070111,1,0
54265,1,0
1948349,1,0
10495,1,0
26335,1,1
30342,0,1
3465303,2,0
37148,2,0
1933690,3,0
1934272,2,0
10514,9,0
60216,0,1
1908386,4,0
41467,1,0
1898789,1,0
125018,0,1
7330,0,3
3546,1,0
37829,0,11
69255,0,1
68985,0,1
3456645,0,1
132288,2,0
129096,1,0
54770,7,10
3416204,0,1
2917189,1,0
32367,0,2
17432,1,0
12133,0,1
56861,4,0
3459836,0,1
55171,0,1
27888,0,1
30489,2,2
125975,0,4
1212904,0,2
1939018,2,0
1900154,0,1
1895620,3,1
1900063,0,2
53653,0,4
1941092,0,2
1913166,1,1
1890836,0,4
1895367,2,1
3427680,1,0
1893889,1,0
3418993,1,0
26693,0,4
1195121,2,0
1897514,2,0
1926350,1,0
1196026,0,1
1914531,0,6
1860744,1,3
59974,1,0
1892227,1,0
1895600,0,11
1890960,0,1
15530,0,3
1888203,0,5
1938236,0,2
54453,4,0
1931004,1,0
15957,11,0
1891042,1,0
1890375,1,0
1903485,2,0
321226,0,1
3456075,0,2
958489,0,1
1553321,0,1
62691,2,0
36184,2,1
27664,3,1
54420,0,3
41324,0,0
31312,0,5
32081,0,1
32876,0,2
39238,0,2
51365,0,1
126688,1,0
1940179,11,1
1963011,1,0
846,1,0
124418,0,1
3405207,1,0
124837,5,0
3424646,1,6
42121,1,0
142090,1,0
3080,1,1
41370,0,10
1942129,0,1
1910473,1,0
59742,2,0
107273,1,0
3417087,4,0
55866,1,0
284519,2,0
1943194,2,0
1910457,1,0
1935442,0,1
25644,0,1
1909393,0,1
10393,2,2
40178,1,0
3464111,0,1
42808,3,0
38173,2,0
1431,0,1
30670,0,1
6994,0,31
125001,2,0
1896743,1,0
131223,1,0
27423,0,2
1889807,0,1
35398,2,0
125111,1,0
125997,3,0
125025,2,0
29788,0,1
3911,0,1
40938,0,3
44233,1,0
1206775,4,0
30931,0,1
1902944,1,0
1938147,1,0
3466449,1,0
3456553,1,0
3457224,2,0
3454945,1,0
1897157,1,0
72466,1,0
27461,0,2
471375,2,0
2556,0,1
1919439,0,1
112380,1,1
3115287,1,0
3425537,1,0
23767,0,1
30833,0,1
35825,1,0
1896570,0,1
1947866,0,0
56898,1,0
1555330,3,0
1889323,1,0
1940637,2,0
13890,0,1
63574,2,1
29570,13,0
958444,2,0
1893217,1,0
1939607,1,0
3415977,2,0
3426436,1,0
27126,2,0
19746,0,1
26694,0,1
135438,0,1
17135,0,1
34074,1,0
106059,2,1
1946792,2,0
1939116,2,0
1895314,2,1
1898093,2,4
1926963,0,2
13710,1,0
1894087,2,0
1916703,0,3
1890799,0,1
3306603,0,1
1914645,1,0
42196,1,0
35103,2,2
1935618,0,1
4825,5,0
1924005,2,0
3824,0,3
1939317,1,0
55391,2,5
1923931,0,1
1951404,0,1
52218,0,4
2404,1,1
6336,1,4
1556006,0,1
3466363,4,0
838813,1,0
1893902,1,0
12446,1,3
3417126,0,2
7091,0,2
104370,0,2
41761,1,0
3424976,1,0
39261,0,1
80875,1,0
1911974,4,0
1942839,2,0
3448800,2,0
110459,3,0
35480,1,0
36945,1,1
119790,0,2
34233,0,1
100361,0,2
18947,0,1
1891773,0,4
3422962,0,3
35535,26,0
1211352,4,35
12174,6,0
135311,1,0
126820,2,0
1900102,1,0
1958382,2,0
1902813,2,0
1941324,1,0
142202,20,0
38538,1,0
1922501,0,1
3455774,1,0
16085,1,0
127220,3,0
56834,6,1
14156,0,1
1895902,0,5
16181,1,24
55562,0,1
15779,1,3
1947548,0,1
1903242,0,1
38145,0,2
1950170,0,2
2917271,0,1
1198181,1,0
72232,12,0
3464002,1,2
1556505,0,1
3418305,0,3
9713,0,1
1889847,0,1
124040,1,0
1899165,0,1
1892116,1,0
27131,0,1
3415694,1,0
3460595,1,1
1900605,2,0
957325,2,0
140909,0,2
52950,0,1
2309,1,0
11574,0,2
2974254,0,1
1921574,1,1
1914421,0,2
1914826,0,1
6082,1,1
33860,0,1
1860772,0,1
1913575,0,1
3463588,2,0
61239,2,0
1895240,2,0
103718,0,1
8214,0,1
35996,1,0
1895913,1,0
3418721,1,0
1556627,1,0
3410292,3,0
2917529,2,0
1909017,3,0
1889910,6,4
29458,0,4
7391,0,1
55840,0,4
1890359,0,1
122795,0,1
1208437,2,0
32022,2,0
17512,5,0
41277,0,2
9767,1,0
3150824,1,0
1957818,1,0
40442,0,1
30658,1,1
39894,0,1
3423907,0,1
24540,1,0
53355,1,0
38861,2,0
6963,2,1
42203,3,0
3459089,0,1
1901391,4,5
64770,1,0
129063,0,1
1938235,0,1
3416208,1,0
27950,10,1
38479,3,1
1926375,1,0
1937109,0,1
112245,0,1
1559935,1,0
59761,1,0
30923,0,1
7373,0,1
3456041,0,2
1891793,0,7
1897371,0,2
1895974,0,1
3423354,1,0
135456,1,0
51709,2,0
1953399,0,1
24476,0,1
63699,0,1
1913088,0,2
3445926,0,2
26138,1,0
3452811,0,2
117298,1,0
103031,1,0
19263,1,0
24472,0,1
127812,0,2
24722,0,10
3448662,1,2
35646,0,2
56776,0,2
128945,0,3
135229,0,2
61634,0,1
42585,0,1
1904772,2,1
33398,1,0
33235,2,0
34479,1,0
692078,0,1
66447,1,0
1913208,1,0
126746,2,0
23465,10,0
56582,1,0
105726,1,0
3459026,1,0
61736,1,0
1035082,1,0
61953,1,0
1555870,1,0
3803,1,2
1198772,3,0
18505,2,1
1560082,10,0
1901373,0,2
55478,6,0
3225300,2,0
3454182,2,0
8189,0,4
1901898,1,0
3451828,2,0
16225,0,2
1932271,0,1
127139,0,1
30562,0,4
49129,0,11
16021,0,2
1930855,0,2
15940,0,63
27606,0,2
37561,0,1
39192,0,9
140314,1,0
53772,0,12
55151,1,4
54627,0,4
36139,0,1
64788,0,1
1898840,1,0
123733,1,0
2233,3,0
145862,2,0
2802441,0,2
1888201,0,1
26635,0,24
16954,20,0
26841,0,1
30805,0,1
131157,0,1
56394,0,16
24634,0,1
130537,0,1
1193829,0,3
136589,0,1
133025,0,1
135334,1,1
99609,3,0
3450000,1,1
1927270,0,1
112202,0,4
1890081,1,5
1914684,2,5
1916890,0,1
129478,1,1
44599,1,0
1143,0,2
1959863,0,1
1922098,0,1
1490782,0,1
27673,0,1
2720349,0,1
1888191,0,2
52120,0,3
68488,6,0
38810,0,1
1889591,8,0
24651,2,0
36450,1,0
31797,0,1
3446751,0,1
58284,1,0
25960,0,1
31315,0,1
1940770,3,0
3175507,0,1
2092,0,1
1896574,0,1
122817,1,13
50994,76,11
12470,0,1
1943439,0,1
26280,0,1
1915120,0,1
1942312,0,2
16575,0,2
9865,0,24
61745,1,0
123600,4,0
64858,0,1
1916849,0,2
15882,0,2
913101,0,4
16602,1,1
1916915,0,1
1860727,2,2
1212060,6,1
2869950,4,0
1900145,0,1
31450,2,0
3457068,1,0
139557,1,0
3163,1,0
42038,1,2
38152,1,2
58833,6,0
3452728,1,0
1913468,1,0
1931820,1,0
4613179,1,2
69110,0,4
68708,0,1
42589,0,8
3115384,0,4
36595,0,12
39899,1,0
1212140,0,3
61150,0,1
1917251,0,1
1939023,0,1
6623,1,0
57259,4,1
53062,0,1
1889096,0,1
1905024,0,1
40369,0,3
3423871,0,1
12105,0,1
1586486,0,2
1901468,0,1
83896,2,0
292037,0,3
1556828,0,1
37958,6,0
1553832,0,1
6365,1,2
3409180,1,0
55534,1,0
28081,0,2
17896,1,0
3459538,0,1
9024,0,1
10356,0,2
56485,0,1
61193,0,3
3418347,0,3
62878,0,3
31122,0,4
71785,0,2
4197730,0,1
127217,0,3
7409,0,2
126551,0,1
127822,0,6
25778,0,1
1558411,2,0
3448142,9,0
37992,0,1
30723,0,24
621942,0,1
1209400,0,3
1939673,0,1
33346,0,1
1199917,0,1
8635,1,0
8373,1,0
55387,0,3
1899280,0,2
54574,0,4
4272,0,1
1918905,1,2
9737,1,1
1903813,0,9
1939605,1,2
54296,0,2
6950,2,1
64096,1,0
135108,0,3
53482,0,1
58076,0,1
58565,0,4
25482,0,1
64913,0,1
25961,0,3
1899922,1,0
140916,1,0
65781,0,1
65746,0,6
56356,0,1
52149,0,3
55398,1,0
53325,1,0
39243,0,1
40050,2,1
7778,0,1
1931631,0,2
1931803,0,1
1913415,0,1
1887336,0,2
1900044,0,1
3415999,0,1
81609,0,2
30175,0,10
1936796,1,1
1584,0,1
14001,0,2
9828,0,2
1909353,0,1
36398,0,0
127315,0,1
8226,0,1
50997,0,1
136884,0,1
133690,0,1
141994,0,2
54839,1,0
60529,0,2
1934218,0,5
1933707,0,1
1913938,0,1
1913526,0,1
1917203,0,1
1935717,0,1
50479,3,0
3813,1,0
27996,0,10
68549,1,0
1919825,1,0
1916534,0,3
1926561,0,1
42217,2,0
3491,1,1
416659,0,3
3446548,0,2
6250,4,0
61195,0,2
25790,0,1
1944322,0,4
38703,0,6
54008,0,7
72296,0,1
41091,2,0
1923203,1,0
124759,0,4
132821,0,1
3453631,1,0
3035454,1,0
1916727,3,0
6564,0,3
53908,1,0
1934343,1,0
1916009,12,0
1164,2,0
134657,1,0
14672,2,2
127334,1,0
3423116,1,0
1557807,1,0
1889967,2,0
1898903,0,24
1205029,2,2
3448925,0,1
50001,0,1
1957479,2,0
39974,2,4
3453776,0,1
22898,0,20
17117,0,1
129535,1,1
23715,1,1
1214766,0,1
12024,0,1
2870107,0,2
124830,0,2
3445674,0,1
2183,0,4
61099,1,0
3423481,0,1
31901,1,2
2870358,3,3
7237,0,1
11527,0,1
55776,0,1
1904532,1,0
1901567,0,2
29468,1,0
1904585,2,0
7857,0,2
10901,0,1
54563,0,1
4131,0,2
80216,0,3
51554,0,1
1903795,0,1
13789,1,0
1899690,1,0
1943926,1,1
1901573,1,0
64048,3,0
1924470,1,0
35439,0,1
16221,4,0
1939550,1,0
3269329,5,0
132015,1,0
14239,0,1
1952209,0,1
1914313,4,2
34813,0,1
141793,0,2
6032,0,4
1947189,1,0
3456240,0,1
1903551,0,1
3445913,0,1
1926633,4,0
1893786,0,3
99774,0,1
3447645,0,1
32449,0,1
45340,0,1
1898313,0,6
31758,0,2
6882,0,1
1914649,2,0
50945,1,0
1926394,1,0
129208,1,2
1491151,1,0
9483,3,2
45577,0,1
1206196,0,1
1924601,0,1
1201541,1,1
27952,2,0
32246,0,2
127626,2,1
1933420,0,1
18802,1,0
85543,1,0
1910913,1,0
36194,2,0
69410,1,0
37812,1,0
31208,24,10
1943093,3,0
12396,3,0
55432,2,1
3424136,0,1
11774,0,1
1935454,0,2
1914750,0,1
124901,0,2
30915,0,3
19184,0,1
136790,0,1
40593,0,3
11379,0,1
1207139,1,0
11671,0,2
32741,1,0
39822,0,1
3460117,1,0
26879,6,0
34985,1,0
3465184,0,1
3463433,0,1
7447,0,3
12645,1,0
3426265,2,0
3007703,1,0
2657617,1,0
3456154,1,0
3463675,1,0
1921501,0,1
19414,0,1
43186,0,1
35154,0,2
134969,1,0
2870378,0,1
1905842,2,0
14129,0,1
256520,4,0
1957529,10,0
2974333,0,1
52187,0,10
52424,0,1
3415721,1,0
1890389,0,1
68594,1,1
31611,0,2
1654353,1,0
124906,1,0
1918543,1,0
25774,0,2
3426256,1,0
3417051,0,1
1889659,1,1
135234,0,1
6206,1,0
1890213,1,1
14519,1,0
55181,1,0
4197738,4,0
57332,0,2
27495,0,3
15429,1,0
69864,2,0
1913556,0,3
1933287,2,0
8687,1,0
52167,0,2
1892857,1,0
1927010,1,0
1887266,0,3
3417236,1,3
16830,2,0
22879,1,0
1914289,0,1
130362,0,1
132800,0,1
31360,1,0
54361,2,0
52935,0,6
55150,0,3
3007807,0,1
3424146,1,0
1926932,1,0
1926030,1,0
1914585,5,0
1930390,8,0
49659,1,0
1900779,2,0
1930613,2,0
1930966,4,0
62822,1,0
1207905,1,0
23317,1,1
1890381,0,1
4649,0,1
63600,0,1
34196,0,1
2657966,0,1
1909330,0,1
132262,0,2
1957561,0,1
3445459,0,1
1940121,3,1
1911757,2,0
124893,2,0
71718,2,0
34186,0,14
59494,0,2
69320,1,2
1490614,0,1
1901765,8,6
1923248,0,1
1887579,0,1
1900078,0,2
1949515,1,0
1913550,0,6
24493,1,1
1894860,1,0
24807,0,1
31867,0,1
3415996,1,0
1917644,1,0
1904168,0,2
3225557,0,1
1939414,0,1
1947608,0,1
1890404,0,1
52318,0,1
23131,2,1
299408,0,2
32044,1,1
124658,0,1
141756,0,1
110431,1,2
56889,1,0
33719,2,0
1944176,0,3
39032,0,1
61050,0,10
56969,0,7
1915433,0,1
2418,0,1
53613,0,5
1901973,0,1
1923973,0,1
3446301,2,0
35414,3,0
39931,0,21
3408953,1,0
123618,0,1
36988,0,2
13910,0,6
8514,0,1
39802,0,1
59357,0,1
1891428,0,1
416735,0,1
40001,0,1
33408,0,2
80196,0,5
7904,0,1
29596,0,1
1213229,0,3
66324,0,2
92681,0,1
1468297,2,1
12087,0,2
1955165,1,0
3426718,1,0
3902,2,0
1949846,3,0
29364,0,2
3462330,1,0
1860748,0,1
39765,0,1
1913563,0,2
26285,1,0
135225,1,0
15928,8,0
1913428,2,0
72342,2,1
62053,3,0
1939968,2,1
1212987,0,5
11898,1,1
135405,1,0
3427366,0,4
1953650,1,2
1204355,1,0
954192,32,0
13830,4,0
1891380,2,0
2870411,1,0
30114,1,0
3421404,1,0
1951571,1,0
1198857,0,1
18026,2,0
1887068,0,1
13798,0,1
112231,0,1
3424028,1,0
1893626,2,0
22954,0,1
62148,1,0
1904834,0,1
1920909,1,0
215132,2,0
141386,4,0
130294,0,3
753254,2,1
1947013,0,2
16995,1,0
1959733,1,0
3689,0,1
31092,3,0
2917167,1,0
14174,2,0
2795,2,0
69821,1,0
64831,0,1
132003,0,2
37854,3,0
3460656,1,0
1922366,0,1
126654,0,1
23781,1,1
1919995,0,1
1903885,0,1
136180,0,2
3104,0,1
127305,0,1
57078,1,0
125906,0,1
9912,1,0
60158,0,1
64388,0,1
1553190,0,3
272722,35,2
55305,0,3
1196906,0,1
1892859,0,1
52369,0,2
1912586,1,0
72802,0,1
1888660,2,0
127764,1,0
1198146,1,0
3419125,1,0
23620,5,0
38414,0,1
1900724,0,3
36479,0,1
2869949,1,0
1900475,0,1
57277,2,1
2657975,0,1
1951302,0,2
416720,0,5
126010,0,1
34486,1,0
124924,2,0
955796,2,0
30629,1,0
68830,1,0
31261,1,0
3417744,2,0
50517,2,0
141157,2,0
55313,1,0
1901851,0,1
35567,1,0
1892310,2,1
13811,2,1
68739,1,1
64884,1,0
15816,0,6
416636,0,6
131918,0,5
1895542,1,2
1898620,5,0
38758,2,0
3447938,1,0
1951218,8,0
43132,1,0
3424681,1,0
41371,1,1
27670,1,0
103245,6,0
1916774,1,1
1916878,1,0
1937977,3,0
56474,3,0
101887,2,0
3420235,0,1
1208226,0,1
33786,2,0
1940154,0,1
31998,0,2
8292,1,0
3456276,1,1
38060,1,0
3427702,2,0
39704,0,1
39625,0,2
4107,0,1
1912798,3,5
112376,1,0
32182,2,0
3466309,0,1
1534577,1,1
13740,3,3
1895371,2,0
36072,1,0
255171,1,0
129400,1,0
1900629,0,1
1194290,2,3
3459616,1,0
1898798,0,1
2974525,3,0
1913859,1,0
55303,0,8
1913892,1,1
1200041,5,0
14630,1,0
11058,1,0
24851,0,1
1909961,1,1
1913356,3,0
732087,0,1
129254,0,2
110238,0,1
10596,1,0
3097477,6,0
26136,2,0
26720,0,1
25428,0,1
919255,1,4
1926320,0,1
1908964,0,1
1543976,1,1
1894319,0,1
1890140,1,3
126388,0,1
1901028,0,2
1921183,2,0
103521,2,1
13686,1,0
18475,2,0
759790,0,2
1941721,0,1
16998,1,25
107672,0,1
115477,0,1
1919981,0,1
1903940,2,0
125992,0,6
1893034,0,3
1939187,0,1
68978,0,1
29609,0,2
55742,0,1
1194410,1,2
3415761,2,0
1922034,2,0
28011,1,0
1899134,0,1
1559422,0,1
3442,0,2
56982,0,2
57291,0,1
2505,0,1
125950,0,1
129353,0,3
142164,0,1
141381,0,2
3457022,1,0
7060,1,0
3457518,1,0
1909030,3,0
68789,0,1
38431,0,5
83318,0,1
56722,1,0
14060,1,0
85803,1,0
128460,2,0
1558509,1,0
1201923,1,1
3680,1,0
38123,0,1
3457000,1,0
1940355,0,2
140947,1,0
133262,1,0
24034,3,1
1918354,0,1
3460530,0,1
37328,80,0
1951968,2,0
32541,2,0
40302,0,2
1201887,0,1
144335,0,1
9897,1,0
51980,2,0
23652,0,1
84137,0,1
3426637,0,2
1949861,0,1
1209632,0,1
1927343,0,2
23999,0,12
1926384,0,1
3459577,1,0
1207153,0,1
3643,0,4
1556957,0,5
103753,0,2
53459,0,2
1891863,0,2
1913287,1,3
3419424,2,0
79762,4,0
87322,0,1
13889,0,1
60784,0,1
3425215,1,0
199568,0,1
1915097,0,1
3582,1,0
1913065,0,1
1888190,10,0
1913758,0,3
72207,1,0
27640,1,0
1899140,1,0
1909385,0,1
31803,1,0
16794,0,1
1932813,0,1
33053,0,2
32551,2,2
1891789,1,23
3418155,1,0
1889809,2,0
1202433,3,0
54121,1,1
1890792,1,0
4704,1,0
1920708,0,1
1904382,0,2
648753,0,1
1887802,1,0
54657,0,3
50420,0,3
30926,0,1
522,0,1
53476,1,0
72325,1,0
71973,0,1
68762,1,0
17947,1,0
3463614,0,1
100352,0,3
12262,0,3
3409627,6,0
1892412,0,2
1953794,1,0
3417255,2,0
15917,0,1
26815,1,0
1919552,1,0
52216,1,0
36680,1,0
27621,0,1
1958783,2,0
41019,2,0
41696,0,1
2658017,1,0
65212,0,1
50894,0,1
3420445,0,1
131807,1,0
133734,1,0
3460723,0,1
1894395,1,0
30069,1,0
40802,1,0
1912044,1,0
312788,1,0
60777,0,1
44453,0,1
1901016,0,2
3465231,2,0
1918835,0,2
42894,0,1
14534,0,1
10501,0,1
110213,0,1
10375,0,1
53952,0,2
24624,137,0
134679,2,0
124598,10,0
27217,1,1
129001,1,1
1943066,4,0
1559406,1,0
54457,0,1
38635,0,4
3461001,0,1
4212,0,4
30603,0,1
84163,1,0
7151,2,0
69845,1,0
1954987,2,0
127285,1,0
2520,2,0
18755,1,0
5867,1,0
11764,1,1
14773,3,0
3419685,0,1
6373,0,1
40265,0,1
128794,1,1
416531,0,1
1925538,1,0
1909795,0,4
1559934,0,1
14838,0,4
3457251,0,1
30301,0,2
3424719,0,1
1206056,0,2
16932,0,2
105489,0,1
51137,0,1
1947531,0,1
30713,2,2
14228,2,0
8653,0,1
1887944,1,0
17457,1,0
13880,2,0
1897022,1,0
99616,1,0
1208807,2,0
68551,1,1
53996,0,4
64825,0,1
60043,0,1
57570,0,3
3455113,0,1
1947123,0,1
12183,0,6
30975,0,3
34550,0,3
30396,0,25
32625,0,26
12359,0,1
60304,0,1
41856,0,1
60233,0,1
31732,0,1
30955,0,2
60498,0,1
32650,0,2
60683,0,3
29923,0,7
31733,0,2
29918,0,2
32641,0,5
31712,0,1
30394,0,1
39228,0,2
25865,0,1
60434,0,1
30989,0,1
60399,0,2
24966,0,4
34544,0,4
31722,0,2
25862,0,2
25869,0,2
39954,0,1
30404,0,1
29936,0,1
30399,0,2
31740,0,2
24956,0,40
1900835,0,2
1888882,0,1
30387,0,1
31743,0,1
1888083,0,2
9138,0,3
1560948,0,1
34556,0,1
36411,0,2
1917001,0,1
3455289,1,0
1942520,1,1
1206301,0,5
512530,1,0
1901107,1,0
1923968,3,0
1947325,1,0
1952049,1,0
1925666,1,0
16449,0,1
54925,7,2
128871,1,1
3317159,0,1
65859,0,2
127152,0,1
2075,0,2
35264,0,3
565,0,2
37994,0,2
1209748,3,0
1938125,1,0
61515,0,1
1556805,0,2
3035818,0,3
1939541,0,1
3415534,0,1
1916525,0,1
48792,1,0
58010,0,2
1889880,0,1
1957464,1,0
1900845,1,0
1898834,0,4
1891345,1,0
954163,0,1
130533,1,0
1896577,0,1
87598,0,2
60004,2,0
1960146,1,0
37168,1,0
85617,1,0
127631,1,2
1226,2,0
1941115,1,0
32307,1,0
29499,1,4
68880,0,5
14584,0,1
3132,0,1
14841,3,0
3461257,1,0
3448697,0,2
42489,2,0
55235,0,1
52358,2,0
1557481,0,3
11985,0,1
39542,0,1
122169,1,1
42554,0,1
1209479,1,0
1902749,2,0
1957850,1,0
25766,0,1
39590,0,2
1193433,0,1
16777,0,1
1931042,0,5
16882,0,7
50604,3,2
45993,0,1
1937930,0,1
1943493,1,0
51923,0,5
3419956,1,0
62408,1,0
1941343,1,0
3027042,1,1
3408533,1,0
1210947,4,0
957481,0,1
24347,1,3
1559650,0,2
129590,0,1
1946951,1,0
1925556,1,0
1892678,0,3
1923068,0,2
1924051,0,1
38020,1,0
23472,0,1
15923,9,0
1901684,0,1
10839,0,4
1199996,0,1
1887654,0,2
1917960,0,3
3450796,8,0
3455515,0,2
50860,0,1
1949760,0,1
15989,0,3
16448,10,16
1194447,0,1
1206614,1,0
71669,1,0
45424,1,0
1926775,1,0
4456,0,1
31019,0,1
1957490,0,1
52394,0,1
1902089,1,2
3097498,0,1
126732,0,1
84590,0,1
3567,4,0
1917424,1,0
23996,1,0
138092,0,1
31415,1,0
1920696,1,0
1900778,1,0
80420,0,1
37606,0,1
3415632,1,0
1937840,2,0
54019,1,0
53214,0,2
3445307,2,0
126868,1,0
17064,2,2
18769,1,0
17648,2,0
127652,1,0
1912240,0,1
1939979,0,1
36397,0,1
53535,0,1
138171,1,0
51302,1,1
4583,0,1
1211565,0,3
6344,0,1
1889182,0,6
33818,0,2
35490,0,1
1922170,1,0
31135,1,3
1900015,0,1
128845,0,2
35736,0,2
1944276,1,0
1908238,0,2
1946963,0,1
51005,0,3
59508,0,1
27523,1,0
4361,0,2
1918797,1,1
3070190,1,0
1890536,0,3
42932,0,2
1922340,0,1
2401,0,1
24551,0,75
3456486,1,0
1907931,0,1
1939260,1,0
391602,2,0
36230,2,0
64558,1,0
695233,6,0
54381,0,2
1196390,0,2
11989,0,1
1892459,2,0
1894341,0,1
7706,0,1
11753,0,1
35934,0,1
18165,0,1
1913633,0,1
7847,1,0
39645,0,6
5962,1,0
3467282,1,0
69557,1,0
3455337,0,1
6123,0,1
3035561,0,1
35203,0,1
1844050,0,1
3453450,0,1
1949868,2,0
1950803,1,0
51158,4,0
39120,2,6
99758,0,1
84878,1,0
1679010,1,0
56672,1,0
1912252,0,1
3461212,3,1
3416277,0,3
1900633,0,1
3408723,0,3
1948759,0,4
127460,0,2
6920,1,1
24673,0,1
27782,0,1
953193,0,1
1904664,0,1
1893435,1,0
60910,1,0
3428156,1,0
1937638,1,0
1960116,1,1
9816,1,0
38047,3,0
1901487,1,0
1935599,0,1
1903960,0,1
1916981,0,1
1925754,0,5
23067,0,1
52386,1,0
15674,1,1
1938112,0,1
1951773,0,1
3464284,0,1
3460625,0,1
2503253,0,10
12056,0,1
24981,3,1
